fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,scheme_key,fund_en_key,fund_zh_key,match_key,match_key_zh,scheme_zh_key,match_key_zhzh,master_match_method,master_matched_on,master_scheme,master_constituent_fund,master_mpf_trustee,master_fund_type,master_launch_date,master_fund_size_hkd_m,master_risk_class,master_latest_fund_expense_ratio,master_calendar_year_return_2025,master_calendar_year_return_2024,master_calendar_year_return_2023,master_calendar_year_return_2022,master_calendar_year_return_2021,master_scheme_tc,master_constituent_fund_tc,master_mpf_trustee_tc,master_fund_type_tc,master_scheme_sc,master_constituent_fund_sc,master_mpf_trustee_sc,master_fund_type_sc,master_fund_code,master_scheme_key,master_fund_en_key,master_fund_zh_key,master_match_key,master_match_key_zh,master_scheme_zh_key,master_match_key_zhzh,master_source_priority,master_match_priority,price_match_method,price_matched_on,price_source_file,price_snapshot_date,price_month_label,price_trustee_en,price_trustee_zh,price_scheme_en,price_scheme_zh,price_fund_en,price_fund_zh,price_price_hkd,price_bid_price_hkd,price_offer_price_hkd,price_notes_en,price_notes_zh,price_scheme_key,price_fund_en_key,price_fund_zh_key,price_match_key,price_match_key_zh,price_scheme_zh_key,price_match_key_zhzh,price_source_priority,price_match_priority
426,SUNL,Sun Life,永明,RL,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Sun Life MPF Age 65 Plus Fund,永明強積金65歲後基金,,2017-04-01,sun life rainbow mpf scheme,sun life mpf age 65 plus fund,永明強積金65歲後基金,sun life rainbow mpf scheme||sun life mpf age 65 plus fund,sun life rainbow mpf scheme||永明強積金65歲後基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金65歲後基金,en_exact,scheme_en + fund_en,Sun Life Rainbow MPF Scheme,Sun Life MPF Age 65 Plus Fund,Sun Life,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,2017-04-01,"3,947.07",4,0.76817,5.72,3.45,7.08,-14.50,1.10,永明彩虹強積金計劃,永明強積金65歲後基金,永明,混合資產基金 - 預設投資策略-65歲後基金,永明彩虹强积金计划,"永明强积金65岁后基金
",永明,混合资产基金 - 预设投资策略-65岁后基金,SUNL-RL-A6PFD,sun life rainbow mpf scheme,sun life mpf age 65 plus fund,永明強積金65歲後基金,sun life rainbow mpf scheme||sun life mpf age 65 plus fund,sun life rainbow mpf scheme||永明強積金65歲後基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金65歲後基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Sun Life Trustee Company Limited,永明信託有限公司,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,Sun Life MPF Age 65 Plus Fund,永明強積金 65歲後基金,1.2316,,,3a,"4b, 4d",sun life rainbow mpf scheme,sun life mpf age 65 plus fund,永明強積金65歲後基金,sun life rainbow mpf scheme||sun life mpf age 65 plus fund,sun life rainbow mpf scheme||永明強積金65歲後基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金65歲後基金,1.0,1.0
427,SUNL,Sun Life,永明,RL,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,Sun Life MPF Global Low Carbon Index Fund,永明強積金環球低碳指數基金,,2023-06-05,sun life rainbow mpf scheme,sun life mpf global low carbon index fund,永明強積金環球低碳指數基金,sun life rainbow mpf scheme||sun life mpf global low carbon index fund,sun life rainbow mpf scheme||永明強積金環球低碳指數基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金環球低碳指數基金,en_exact,scheme_en + fund_en,Sun Life Rainbow MPF Scheme,Sun Life MPF Global Low Carbon Index Fund,Sun Life,Equity Fund - Global Equity Fund,2023-06-05,"4,453.71",,1.19123,19.92,13.92,,,,永明彩虹強積金計劃,永明強積金環球低碳指數基金,永明,股票基金 - 環球股票基金,永明彩虹强积金计划,"永明强积金环球低碳指数基金
",永明,股票基金 - 环球股票基金,SUNL-RL-GLCFD,sun life rainbow mpf scheme,sun life mpf global low carbon index fund,永明強積金環球低碳指數基金,sun life rainbow mpf scheme||sun life mpf global low carbon index fund,sun life rainbow mpf scheme||永明強積金環球低碳指數基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金環球低碳指數基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Sun Life Trustee Company Limited,永明信託有限公司,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,Sun Life MPF Global Low Carbon Index Fund,永明強積金環球低碳指數基金,1.519,,,3a,"4b, 4d",sun life rainbow mpf scheme,sun life mpf global low carbon index fund,永明強積金環球低碳指數基金,sun life rainbow mpf scheme||sun life mpf global low carbon index fund,sun life rainbow mpf scheme||永明強積金環球低碳指數基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金環球低碳指數基金,1.0,1.0
428,SUNL,Sun Life,永明,RL,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,EQ_EUR,Equity Fund - Europe Equity Fund,股票基金 - 歐洲股票基金,Sun Life MPF European Equity Fund,永明強積金歐洲股票基金,,2023-06-05,sun life rainbow mpf scheme,sun life mpf european equity fund,永明強積金歐洲股票基金,sun life rainbow mpf scheme||sun life mpf european equity fund,sun life rainbow mpf scheme||永明強積金歐洲股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金歐洲股票基金,en_exact,scheme_en + fund_en,Sun Life Rainbow MPF Scheme,Sun Life MPF European Equity Fund,Sun Life,Equity Fund - Europe Equity Fund,2023-06-05,"1,222.46",,1.27549,30.63,0.97,,,,永明彩虹強積金計劃,永明強積金歐洲股票基金,永明,股票基金 - 歐洲股票基金,永明彩虹强积金计划,"永明强积金欧洲股票基金
",永明,股票基金 - 欧洲股票基金,SUNL-RL-EUEQFD,sun life rainbow mpf scheme,sun life mpf european equity fund,永明強積金歐洲股票基金,sun life rainbow mpf scheme||sun life mpf european equity fund,sun life rainbow mpf scheme||永明強積金歐洲股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金歐洲股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Sun Life Trustee Company Limited,永明信託有限公司,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,Sun Life MPF European Equity Fund,永明強積金歐洲股票基金,1.4129,,,3a,"4b, 4d",sun life rainbow mpf scheme,sun life mpf european equity fund,永明強積金歐洲股票基金,sun life rainbow mpf scheme||sun life mpf european equity fund,sun life rainbow mpf scheme||永明強積金歐洲股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金歐洲股票基金,1.0,1.0
429,SUNL,Sun Life,永明,RL,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,Sun Life MPF US Equity Fund,永明強積金美國股票基金,,2023-06-05,sun life rainbow mpf scheme,sun life mpf us equity fund,永明強積金美國股票基金,sun life rainbow mpf scheme||sun life mpf us equity fund,sun life rainbow mpf scheme||永明強積金美國股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金美國股票基金,en_exact,scheme_en + fund_en,Sun Life Rainbow MPF Scheme,Sun Life MPF US Equity Fund,Sun Life,Equity Fund - United States Equity Fund,2023-06-05,"10,210.82",,1.23697,12.88,20.97,,,,永明彩虹強積金計劃,永明強積金美國股票基金,永明,股票基金 - 美國股票基金,永明彩虹强积金计划,"永明强积金美国股票基金
",永明,股票基金 - 美国股票基金,SUNL-RL-USEQFD,sun life rainbow mpf scheme,sun life mpf us equity fund,永明強積金美國股票基金,sun life rainbow mpf scheme||sun life mpf us equity fund,sun life rainbow mpf scheme||永明強積金美國股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金美國股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Sun Life Trustee Company Limited,永明信託有限公司,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,Sun Life MPF US Equity Fund,永明強積金美國股票基金,1.5879,,,3a,"4b, 4d",sun life rainbow mpf scheme,sun life mpf us equity fund,永明強積金美國股票基金,sun life rainbow mpf scheme||sun life mpf us equity fund,sun life rainbow mpf scheme||永明強積金美國股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金美國股票基金,1.0,1.0
430,SUNL,Sun Life,永明,RL,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,EQ_OTH,Equity Fund - Uncategorized Equity Fund,股票基金 - 未分類股票基金,Sun Life MPF US & Hong Kong Equity Fund,永明強積金美國及香港股票基金,,2023-11-29,sun life rainbow mpf scheme,sun life mpf us and hong kong equity fund,永明強積金美國及香港股票基金,sun life rainbow mpf scheme||sun life mpf us and hong kong equity fund,sun life rainbow mpf scheme||永明強積金美國及香港股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金美國及香港股票基金,en_exact,scheme_en + fund_en,Sun Life Rainbow MPF Scheme,Sun Life MPF US & Hong Kong Equity Fund,Sun Life,Equity Fund - Uncategorized Equity Fund,2023-11-29,"1,929.67",,1.11040,21.39,20.62,,,,永明彩虹強積金計劃,永明強積金美國及香港股票基金,永明,股票基金 - 未分類股票基金,永明彩虹强积金计划,永明强积金美国及香港股票基金,永明,股票基金 - 未分类股票基金,SUNL-RL-UHKFD,sun life rainbow mpf scheme,sun life mpf us and hong kong equity fund,永明強積金美國及香港股票基金,sun life rainbow mpf scheme||sun life mpf us and hong kong equity fund,sun life rainbow mpf scheme||永明強積金美國及香港股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金美國及香港股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Sun Life Trustee Company Limited,永明信託有限公司,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,Sun Life MPF US & Hong Kong Equity Fund,永明強積金美國及香港股票基金,1.5596,,,3a,"4b, 4d",sun life rainbow mpf scheme,sun life mpf us and hong kong equity fund,永明強積金美國及香港股票基金,sun life rainbow mpf scheme||sun life mpf us and hong kong equity fund,sun life rainbow mpf scheme||永明強積金美國及香港股票基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金美國及香港股票基金,1.0,1.0
431,SUNL,Sun Life,永明,RL,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Sun Life MPF Income Fund,永明強積金收益基金,,2025-02-17,sun life rainbow mpf scheme,sun life mpf income fund,永明強積金收益基金,sun life rainbow mpf scheme||sun life mpf income fund,sun life rainbow mpf scheme||永明強積金收益基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金收益基金,en_exact,scheme_en + fund_en,Sun Life Rainbow MPF Scheme,Sun Life MPF Income Fund,Sun Life,Mixed Assets Fund - Uncategorized Mixed Asset Fund,2025-02-17,391.62,,,,,,,,永明彩虹強積金計劃,永明強積金收益基金,永明,混合資產基金 - 未分類混合資產基金,永明彩虹强积金计划,"永明强积金收益基金
",永明,混合资产基金 - 未分类混合资产基金,SUNL-RL-ICFDDD,sun life rainbow mpf scheme,sun life mpf income fund,永明強積金收益基金,sun life rainbow mpf scheme||sun life mpf income fund,sun life rainbow mpf scheme||永明強積金收益基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金收益基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Sun Life Trustee Company Limited,永明信託有限公司,Sun Life Rainbow MPF Scheme,永明彩虹強積金計劃,Sun Life MPF Income Fund,永明強積金收益基金,1.0611,,,3a,"4b, 4d",sun life rainbow mpf scheme,sun life mpf income fund,永明強積金收益基金,sun life rainbow mpf scheme||sun life mpf income fund,sun life rainbow mpf scheme||永明強積金收益基金,永明彩虹強積金計劃,永明彩虹強積金計劃||永明強積金收益基金,1.0,1.0
901,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Principal Dynamic Hong Kong Equity Fund,信安動力香港股票基金,NA1,2011-01-10,principal mpf - smart plan,principal dynamic hong kong equity fund,信安動力香港股票基金,principal mpf - smart plan||principal dynamic hong kong equity fund,principal mpf - smart plan||信安動力香港股票基金,信安強積金—明智之選,信安強積金—明智之選||信安動力香港股票基金,en_exact,scheme_en + fund_en,Principal MPF - Smart Plan,Principal Dynamic Hong Kong Equity Fund,PRIN,Equity Fund - Hong Kong Equity Fund,2011-01-10,"1,161.90",6,1.77260,27.62,15.46,-14.02,-21.00,-15.64,信安強積金—明智之選,信安動力香港股票基金,信安（亞洲）,股票基金 - 香港股票基金,信安强积金—明智之选,"信安动力香港股票基金
",信安（亚洲）,股票基金 - 香港股票基金,PRIN-SP-DHKFD,principal mpf - smart plan,principal dynamic hong kong equity fund,信安動力香港股票基金,principal mpf - smart plan||principal dynamic hong kong equity fund,principal mpf - smart plan||信安動力香港股票基金,信安強積金—明智之選,信安強積金—明智之選||信安動力香港股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Principal Trust Company (Asia) Limited,信安信託 (亞洲) 有限公司,Principal MPF - Smart Plan,信安強積金 – 明智之選,Principal Dynamic Hong Kong Equity Fund,信安動力香港股票基金,12.23,,,3a,"4a, 4d",principal mpf - smart plan,principal dynamic hong kong equity fund,信安動力香港股票基金,principal mpf - smart plan||principal dynamic hong kong equity fund,principal mpf - smart plan||信安動力香港股票基金,信安強積金–明智之選,信安強積金–明智之選||信安動力香港股票基金,1.0,1.0
902,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Principal Stable Fund,信安平穩基金,NA1,2000-12-01,principal mpf - smart plan,principal stable fund,信安平穩基金,principal mpf - smart plan||principal stable fund,principal mpf - smart plan||信安平穩基金,信安強積金—明智之選,信安強積金—明智之選||信安平穩基金,en_exact,scheme_en + fund_en,Principal MPF - Smart Plan,Principal Stable Fund,PRIN,Mixed Assets Fund - 21% to 40% Equity,2000-12-01,"1,412.01",4,1.70410,11.30,2.30,4.75,-15.97,-1.67,信安強積金—明智之選,信安平穩基金,信安（亞洲）,混合資產基金 - 21% 至 40% 股票,信安强积金—明智之选,"信安平稳基金
",信安（亚洲）,混合资产基金 - 21% to 40% 股票,PRIN-SP-STFDDD,principal mpf - smart plan,principal stable fund,信安平穩基金,principal mpf - smart plan||principal stable fund,principal mpf - smart plan||信安平穩基金,信安強積金—明智之選,信安強積金—明智之選||信安平穩基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Principal Trust Company (Asia) Limited,信安信託 (亞洲) 有限公司,Principal MPF - Smart Plan,信安強積金 – 明智之選,Principal Stable Fund,信安平穩基金,19.02,,,3a,"4a, 4d",principal mpf - smart plan,principal stable fund,信安平穩基金,principal mpf - smart plan||principal stable fund,principal mpf - smart plan||信安平穩基金,信安強積金–明智之選,信安強積金–明智之選||信安平穩基金,1.0,1.0
903,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Principal Growth Fund,信安增長基金,NA1,2000-12-01,principal mpf - smart plan,principal growth fund,信安增長基金,principal mpf - smart plan||principal growth fund,principal mpf - smart plan||信安增長基金,信安強積金—明智之選,信安強積金—明智之選||信安增長基金,en_exact,scheme_en + fund_en,Principal MPF - Smart Plan,Principal Growth Fund,PRIN,Mixed Assets Fund - 81% to 100% Equity,2000-12-01,"3,436.01",5,1.75714,25.58,10.39,7.28,-19.98,3.28,信安強積金—明智之選,信安增長基金,信安（亞洲）,混合資產基金 - 81% 至 100% 股票,信安强积金—明智之选,"信安增长基金
",信安（亚洲）,混合资产基金 - 81% to 100% 股票,PRIN-SP-GWFDDD,principal mpf - smart plan,principal growth fund,信安增長基金,principal mpf - smart plan||principal growth fund,principal mpf - smart plan||信安增長基金,信安強積金—明智之選,信安強積金—明智之選||信安增長基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Principal Trust Company (Asia) Limited,信安信託 (亞洲) 有限公司,Principal MPF - Smart Plan,信安強積金 – 明智之選,Principal Growth Fund,信安增長基金,31.14,,,3a,"4a, 4d",principal mpf - smart plan,principal growth fund,信安增長基金,principal mpf - smart plan||principal growth fund,principal mpf - smart plan||信安增長基金,信安強積金–明智之選,信安強積金–明智之選||信安增長基金,1.0,1.0
904,PRIN,PRIN,信安,SP,Principal MPF - Smart Plan,信安強積金—明智之選,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,Principal Dynamic Greater China Equity Fund,信安動力大中華股票基金,NA1,2012-08-13,principal mpf - smart plan,principal dynamic greater china equity fund,信安動力大中華股票基金,principal mpf - smart plan||principal dynamic greater china equity fund,principal mpf - smart plan||信安動力大中華股票基金,信安強積金—明智之選,信安強積金—明智之選||信安動力大中華股票基金,en_exact,scheme_en + fund_en,Principal MPF - Smart Plan,Principal Dynamic Greater China Equity Fund,PRIN,Equity Fund - Greater China Equity Fund,2012-08-13,"1,559.39",6,1.58987,28.72,12.63,-10.98,-28.64,-8.13,信安強積金—明智之選,信安動力大中華股票基金,信安（亞洲）,股票基金 - 大中華股票基金,信安强积金—明智之选,"信安动力大中华股票基金
",信安（亚洲）,股票基金 - 大中华股票基金,PRIN-SP-DGCFD,principal mpf - smart plan,principal dynamic greater china equity fund,信安動力大中華股票基金,principal mpf - smart plan||principal dynamic greater china equity fund,principal mpf - smart plan||信安動力大中華股票基金,信安強積金—明智之選,信安強積金—明智之選||信安動力大中華股票基金,1.0,1.0,en_exact,scheme_en + fund_en,consolidated_list_for_apr_26_read_only.xls,2026-04-30,April 2026,Principal Trust Company (Asia) Limited,信安信託 (亞洲) 有限公司,Principal MPF - Smart Plan,信安強積金 – 明智之選,Principal Dynamic Greater China Equity Fund,信安動力大中華股票基金,27.87,,,3a,"4a, 4d",principal mpf - smart plan,principal dynamic greater china equity fund,信安動力大中華股票基金,principal mpf - smart plan||principal dynamic greater china equity fund,principal mpf - smart plan||信安動力大中華股票基金,信安強積金–明智之選,信安強積金–明智之選||信安動力大中華股票基金,1.0,1.0
