fund_id,trustee_id,trustee_en,trustee_zh,scheme_id,scheme_en,scheme_zh,fund_type_id,fund_type_en,fund_type_zh,fund_name_en,fund_name_zh,class,launch_date,fund_code,fund_size_hkd_m,risk_class,latest_fund_expense_ratio,calendar_year_return_2025,calendar_year_return_2024,calendar_year_return_2023,calendar_year_return_2022,calendar_year_return_2021,master_match_method,master_matched_on,snapshot_date,month_label,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh,source_file,price_match_method,price_matched_on
359,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,BOND_HKD,Bond Fund - Hong Kong Dollar Bond Fund,債券基金 - 港元債券基金,Manulife MPF Hong Kong Bond Fund,宏利 MPF 香港債券基金,,2000-12-01,MNLF-GS-HKBFD,"3,994.60",3,1.17720,6.66,2.60,5.65,-9.46,-1.54,en_exact,scheme_en + fund_en,2026-04-30,April 2026,16.179,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
353,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Manulife MPF Hong Kong Equity Fund,宏利 MPF 香港股票基金,,2000-12-01,MNLF-GS-HKEFD,"22,405.64",7,1.77859,32.02,14.12,-14.97,-22.39,-15.79,en_exact,scheme_en + fund_en,2026-04-30,April 2026,25.547,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
313,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,GUAR,Guaranteed Fund,保證基金,Manulife MPF Interest Fund,宏利 MPF 利息基金,,2000-12-01,MNLF-GS-ITFDDD,"37,893.40",1,1.76663,0.88,0.88,0.76,0.37,0.50,en_exact,scheme_en + fund_en,2026-04-30,April 2026,,,,1.0,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
360,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,BOND_GLOB,Bond Fund - Global Bond Fund,債券基金 - 環球債券基金,Manulife MPF International Bond Fund,宏利 MPF 國際債券基金,,2000-12-01,MNLF-GS-INBDFD,"6,855.97",4,1.17063,5.24,-2.83,5.03,-16.11,-5.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.579,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
354,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,EQ_GLOB,Equity Fund - Global Equity Fund,股票基金 - 環球股票基金,Manulife MPF International Equity Fund,宏利 MPF 國際股票基金,,2000-12-01,MNLF-GS-INEQFD,"15,425.29",5,1.77353,15.15,15.06,26.51,-28.29,16.98,en_exact,scheme_en + fund_en,2026-04-30,April 2026,30.303,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
358,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,EQ_JPN,Equity Fund - Japan Equity Fund,股票基金 - 日本股票基金,Manulife MPF Japan Equity Fund,宏利 MPF 日本股票基金,,2000-12-01,MNLF-GS-JPEQFD,"10,965.61",4,1.76400,20.77,21.29,24.82,-11.30,9.64,en_exact,scheme_en + fund_en,2026-04-30,April 2026,26.765,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
357,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,EQ_US,Equity Fund - United States Equity Fund,股票基金 - 美國股票基金,Manulife MPF North American Equity Fund,宏利 MPF 北美股票基金,,2000-12-01,MNLF-GS-NAEFD,"43,946.48",5,1.76261,12.15,21.23,38.69,-31.94,23.04,en_exact,scheme_en + fund_en,2026-04-30,April 2026,37.186,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
355,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Manulife MPF Pacific Asia Equity Fund,宏利 MPF 亞太股票基金,,2000-12-01,MNLF-GS-PAEFD,"19,812.07",5,1.81569,23.96,11.80,5.55,-17.17,1.06,en_exact,scheme_en + fund_en,2026-04-30,April 2026,46.404,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
373,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,BOND_RMB,Bond Fund - RMB Bond Fund,債券基金 - 人民幣債券基金,Manulife MPF RMB Bond Fund,宏利 MPF 人民幣債券基金,,2013-12-16,MNLF-GS-RMBDFD,"3,016.19",3,1.19991,7.27,1.37,2.59,-6.01,2.81,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.63,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
376,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Manulife MPF Retirement Income Fund,宏利 MPF 退休收益基金,,2020-09-21,MNLF-GS-RTICFD,"2,164.89",4,1.35156,7.23,0.19,1.01,-19.68,-2.22,en_exact,scheme_en + fund_en,2026-04-30,April 2026,9.411,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
365,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,MIX_41_60,Mixed Assets Fund - 41% to 60% Equity,混合資產基金 - 41% 至 60% 股票,Manulife MPF Smart Retirement Fund,宏利 MPF 智優裕退休基金,,2011-02-21,MNLF-GS-SMRTFD,"1,395.39",4,1.06214,13.54,6.06,6.00,-18.74,1.41,en_exact,scheme_en + fund_en,2026-04-30,April 2026,15.648,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
349,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,GUAR,Guaranteed Fund,保證基金,Manulife MPF Stable Fund,宏利 MPF 穩健基金,,2000-12-01,MNLF-GS-STFDDD,"18,166.69",4,1.77276,10.89,4.64,4.21,-15.23,-1.72,en_exact,scheme_en + fund_en,2026-04-30,April 2026,17.534,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
372,MNLF,Manulife,宏利,GS,Manulife Global Select (MPF) Scheme,宏利環球精選（強積金）計劃,BOND_ASIA,Bond Fund - Asia Bond Fund,債券基金 - 亞洲債券基金,Manulife MPF Sustainable Pacific Asia Bond Fund,宏利 MPF 可持續亞太債券基金,,2012-04-23,MNLF-GS-SPAFD,"1,775.09",4,1.19787,6.60,1.90,3.20,-10.91,-2.70,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.127,,,3a,"4b, 4d",consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
325,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Allianz Asian Fund - Class A,安聯亞洲基金 - 單位A,A,2004-08-31,BCT-RC-ASFDDB,712.22,5,1.25912,31.79,3.54,2.79,-20.90,-8.72,en_exact,scheme_en + fund_en,2026-04-30,April 2026,100.4851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
326,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Allianz Asian Fund - Class B,安聯亞洲基金 - 單位B,B,2004-08-04,BCT-RC-ASFDDB,712.22,5,1.25912,31.79,3.54,2.79,-20.90,-8.72,en_exact,scheme_en + fund_en,2026-04-30,April 2026,100.4851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
327,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_ASIA,Equity Fund - Asia Equity Fund,股票基金 - 亞洲股票基金,Allianz Asian Fund - Class T,安聯亞洲基金 - 單位T,T,2004-08-04,BCT-RC-ASFDDB,712.22,5,1.25912,31.79,3.54,2.79,-20.90,-8.72,en_exact,scheme_en + fund_en,2026-04-30,April 2026,100.4851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
316,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Allianz Balanced Fund - Class A,安聯均衡基金 - 單位A,A,2001-02-07,BCT-RC-BLFDDT,559.81,4,1.25924,20.81,8.03,5.15,-15.74,2.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,50.7327,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
317,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Allianz Balanced Fund - Class B,安聯均衡基金 - 單位B,B,2001-02-02,BCT-RC-BLFDDT,559.81,4,1.25924,20.81,8.03,5.15,-15.74,2.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,50.7327,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
318,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_61_80,Mixed Assets Fund - 61% to 80% Equity,混合資產基金 - 61% 至 80% 股票,Allianz Balanced Fund - Class T,安聯均衡基金 - 單位T,T,2000-12-08,BCT-RC-BLFDDT,559.81,4,1.25924,20.81,8.03,5.15,-15.74,2.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,50.7327,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
319,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Allianz Capital Stable Fund - Class A,安聯穩定資本基金 - 單位A,A,2001-02-07,BCT-RC-KPSTFT,229.87,4,1.25383,11.48,2.24,4.57,-14.43,-1.32,en_exact,scheme_en + fund_en,2026-04-30,April 2026,33.3362,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
320,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Allianz Capital Stable Fund - Class B,安聯穩定資本基金 - 單位B,B,2001-02-02,BCT-RC-KPSTFT,229.87,4,1.25383,11.48,2.24,4.57,-14.43,-1.32,en_exact,scheme_en + fund_en,2026-04-30,April 2026,33.3362,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
321,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_21_40,Mixed Assets Fund - 21% to 40% Equity,混合資產基金 - 21% 至 40% 股票,Allianz Capital Stable Fund - Class T,安聯穩定資本基金 - 單位T,T,2000-12-11,BCT-RC-KPSTFT,229.87,4,1.25383,11.48,2.24,4.57,-14.43,-1.32,en_exact,scheme_en + fund_en,2026-04-30,April 2026,33.3362,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
337,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Allianz Flexi Balanced Fund - Class A,安聯靈活均衡基金 - 單位A,A,2004-08-31,BCT-RC-FLBLFB,189.88,3,1.24273,8.72,3.18,3.65,-7.20,5.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,30.2761,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
338,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Allianz Flexi Balanced Fund - Class B,安聯靈活均衡基金 - 單位B,B,2004-08-09,BCT-RC-FLBLFB,189.88,3,1.24273,8.72,3.18,3.65,-7.20,5.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,30.2761,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
339,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_OTH,Mixed Assets Fund - Uncategorized Mixed Asset Fund,混合資產基金 - 未分類混合資產基金,Allianz Flexi Balanced Fund - Class T,安聯靈活均衡基金 - 單位T,T,2004-08-09,BCT-RC-FLBLFB,189.88,3,1.24273,8.72,3.18,3.65,-7.20,5.77,en_exact,scheme_en + fund_en,2026-04-30,April 2026,30.2761,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
346,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,Allianz Greater China Fund - Class A,安聯大中華基金 - 單位A,A,2011-11-01,BCT-RC-GCCNFT,285.24,6,1.22967,37.15,12.46,-7.12,-22.93,-10.52,en_exact,scheme_en + fund_en,2026-04-30,April 2026,38.998,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
347,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,Allianz Greater China Fund - Class B,安聯大中華基金 - 單位B,B,2011-10-04,BCT-RC-GCCNFT,285.24,6,1.22967,37.15,12.46,-7.12,-22.93,-10.52,en_exact,scheme_en + fund_en,2026-04-30,April 2026,38.998,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
348,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_GCHNA,Equity Fund - Greater China Equity Fund,股票基金 - 大中華股票基金,Allianz Greater China Fund - Class T,安聯大中華基金 - 單位T,T,2011-10-03,BCT-RC-GCCNFT,285.24,6,1.22967,37.15,12.46,-7.12,-22.93,-10.52,en_exact,scheme_en + fund_en,2026-04-30,April 2026,38.998,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
322,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Allianz Growth Fund - Class A,安聯增長基金 - 單位A,A,2001-02-07,BCT-RC-GWFDDT,"1,043.38",5,1.27445,25.59,11.01,5.65,-16.80,4.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,59.9584,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
323,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Allianz Growth Fund - Class B,安聯增長基金 - 單位B,B,2001-02-02,BCT-RC-GWFDDT,"1,043.38",5,1.27445,25.59,11.01,5.65,-16.80,4.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,59.9584,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
324,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_81_100,Mixed Assets Fund - 81% to 100% Equity,混合資產基金 - 81% 至 100% 股票,Allianz Growth Fund - Class T,安聯增長基金 - 單位T,T,2000-12-08,BCT-RC-GWFDDT,"1,043.38",5,1.27445,25.59,11.01,5.65,-16.80,4.05,en_exact,scheme_en + fund_en,2026-04-30,April 2026,59.9584,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
331,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Allianz Hong Kong Fund - Class A,安聯香港基金 - 單位A,A,2004-08-31,BCT-RC-HKKCFB,793.18,6,1.21324,35.45,15.36,-17.78,-14.06,-11.93,en_exact,scheme_en + fund_en,2026-04-30,April 2026,67.5728,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
332,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Allianz Hong Kong Fund - Class B,安聯香港基金 - 單位B,B,2004-08-04,BCT-RC-HKKCFB,793.18,6,1.21324,35.45,15.36,-17.78,-14.06,-11.93,en_exact,scheme_en + fund_en,2026-04-30,April 2026,67.5728,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
333,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,EQ_HK,Equity Fund - Hong Kong Equity Fund,股票基金 - 香港股票基金,Allianz Hong Kong Fund - Class T,安聯香港基金 - 單位T,T,2004-08-04,BCT-RC-HKKCFB,793.18,6,1.21324,35.45,15.36,-17.78,-14.06,-11.93,en_exact,scheme_en + fund_en,2026-04-30,April 2026,67.5728,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
304,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Allianz MPF Age 65 Plus Fund (No automatic de-risking features) - Class A,安聯強積金65歲後基金 - 單位A,A,2017-04-01,BCT-RC-A6PFDA,5.96,4,0.74478,7.06,3.41,7.19,-15.07,0.75,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
305,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Allianz MPF Age 65 Plus Fund (No automatic de-risking features) - Class B,安聯強積金65歲後基金 - 單位A,B,2017-04-01,BCT-RC-A6PFDA,5.96,4,0.74478,7.06,3.41,7.19,-15.07,0.75,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
306,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Allianz MPF Age 65 Plus Fund (No automatic de-risking features) - Class T,安聯強積金65歲後基金 - 單位A,T,2017-04-01,BCT-RC-A6PFDA,5.96,4,0.74478,7.06,3.41,7.19,-15.07,0.75,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
301,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Allianz MPF Age 65 Plus Fund - Class A,安聯強積金65歲後基金 - 單位A,A,2017-04-01,BCT-RC-A6PFDA,5.96,4,0.74478,7.06,3.41,7.19,-15.07,0.75,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
302,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Allianz MPF Age 65 Plus Fund - Class B,安聯強積金65歲後基金 - 單位B,B,2017-04-01,BCT-RC-A6PFDA,5.96,4,0.74478,7.06,3.41,7.19,-15.07,0.75,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
303,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_65,Mixed Assets Fund - Default Investment Strategy - Age 65 Plus Fund,混合資產基金 - 預設投資策略-65歲後基金,Allianz MPF Age 65 Plus Fund - Class T,安聯強積金65歲後基金 - 單位T,T,2017-04-01,BCT-RC-A6PFDA,5.96,4,0.74478,7.06,3.41,7.19,-15.07,0.75,en_exact,scheme_en + fund_en,2026-04-30,April 2026,12.1851,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
334,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,Allianz MPF Conservative Fund - Class A,安聯強積金保守基金 - 單位A,A,2001-02-07,BCT-RC-CVFDDT,563.16,1,0.99646,1.85,3.31,3.04,0.30,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.3658,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
335,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,Allianz MPF Conservative Fund - Class B,安聯強積金保守基金 - 單位B,B,2001-02-02,BCT-RC-CVFDDT,563.16,1,0.99646,1.85,3.31,3.04,0.30,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.3658,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
336,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MM_MPFCON,Money Market Fund - MPF Conservative Fund,貨幣市場基金 - 強積金保守基金,Allianz MPF Conservative Fund - Class T,安聯強積金保守基金 - 單位T,T,2000-12-11,BCT-RC-CVFDDT,563.16,1,0.99646,1.85,3.31,3.04,0.30,0.00,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.3658,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
310,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Allianz MPF Core Accumulation Fund (No automatic de-risking features) - Class A,安聯強積金核心累積基金 - 單位A,A,2017-04-01,BCT-RC-CRACFA,65.16,4,0.77134,14.79,10.95,13.99,-16.80,10.53,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.4863,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
311,MNLF,Manulife,宏利,RC,Manulife RetireChoice (MPF) Scheme,宏利退休精選（強積金）計劃,MIX_DIS_CAF,Mixed Assets Fund - Default Investment Strategy - Core Accumulation Fund,混合資產基金 - 預設投資策略-核心累積基金,Allianz MPF Core Accumulation Fund (No automatic de-risking features) - Class B,安聯強積金核心累積基金 - 單位A,B,2017-04-01,BCT-RC-CRACFA,65.16,4,0.77134,14.79,10.95,13.99,-16.80,10.53,en_exact,scheme_en + fund_en,2026-04-30,April 2026,18.4863,,,3a,,consolidated_list_for_apr_26_read_only.xls,en_exact,scheme_en + fund_en
